EndingDate,PortNum,Shortname,IssueName1,IssueName2,Cusip,ticker,Units,TaxlotNum,AcquitionDate,TaxCost,AcquisitionUnitCost,MarketPrice,MarketValue,accruedIntB,PercentofTMV,UnRealGL,EstIncomeB,MaturityDate,MoodyRating,AssetClass,AssetSubClass,Amortization,AssetSector,ExpirationDate,BookValue,eps,MinSecClass,vchShortName,PriceAsPercent,GPEmplId,SecurityID,SMA,Asset Type,CallDate,UnrealShortTermCapGL,UnrealLongTermCapGL
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,EXXON MOBIL CORPORATION,,30231G102,XOM,585.33,4,7/30/2021 0:00,36559.33,62.4593,118.17,69168.45,0,1.8,32609.12,2224.254,,N/A,Equity,U.S. Large Cap,,Energy,8/30/2024 0:00,36559.33,8.16,3,,NO,,236,,Managed,,,32609.12
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,GLOBAL PAYMENTS INC,,37940X102,GPN,28,3,11/18/2016 0:00,1974.24,70.5086,101.82,2850.96,0,0.07,876.72,28,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,1974.24,5.04,3,,NO,,220713,,Managed,,,876.72
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,GLOBAL PAYMENTS INC,,37940X102,GPN,220,1,3/29/2016 0:00,14077.87,63.9903,101.82,22400.4,0,0.58,8322.53,220,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,14077.87,5.04,3,,NO,,220713,,Managed,,,8322.53
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,39,10,1/23/2024 0:00,7905.86,202.7144,202.64,7902.96,0,0.2,-2.9,168.48,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,7905.86,8.68,3,,NO,,2094,,Managed,,-2.9,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,45.0066,7,10/9/2009 0:00,1596.31,35.4684,202.64,9120.14,0,0.23,7523.83,194.4285,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1596.31,8.68,3,,NO,,2094,,Managed,,,7523.83
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,16.0736,8,10/9/2009 0:00,570.1,35.4681,202.64,3257.15,0,0.08,2687.05,69.438,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,570.1,8.68,3,,NO,,2094,,Managed,,,2687.05
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,45.0066,6,10/9/2009 0:00,1596.3,35.4681,202.64,9120.14,0,0.23,7523.84,194.4285,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1596.3,8.68,3,,NO,,2094,,Managed,,,7523.84
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,15,9,4/22/2022 0:00,2919.3,194.62,202.64,3039.6,0,0.07,120.3,64.8,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,2919.3,8.68,3,,NO,,2094,,Managed,,,120.3
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,42.2511,2,5/8/2009 0:00,1390.56,32.9118,202.64,8561.76,0,0.22,7171.2,182.5248,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1390.56,8.68,3,,NO,,2094,,Managed,,,7171.2
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,101.0184,5,10/9/2009 0:00,3582.94,35.4682,202.64,20470.37,0,0.53,16887.43,436.3995,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,3582.94,8.68,3,,NO,,2094,,Managed,,,16887.43
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,15.0897,4,5/8/2009 0:00,496.63,32.9119,202.64,3057.78,0,0.07,2561.15,65.1875,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,496.63,8.68,3,,NO,,2094,,Managed,,,2561.15
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,42.2511,3,5/8/2009 0:00,1390.55,32.9116,202.64,8561.76,0,0.22,7171.21,182.5248,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,1390.55,8.68,3,,NO,,2094,,Managed,,,7171.21
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,HONEYWELL INTERNATIONAL INC,,438516106,HON,118.3029,1,5/8/2009 0:00,3893.53,32.9115,202.64,23972.9,0,0.62,20079.37,511.0685,,N/A,Equity,U.S. Large Cap,,Industrials,8/30/2024 0:00,3893.53,8.68,3,,NO,,2094,,Managed,,,20079.37
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,IQVIA HOLDINGS INC,,46266C105,IQV,172,1,6/13/2023 0:00,36962.9,214.9006,245.57,42238.04,0,1.09,5275.14,0,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,36962.9,7.8,3,,NO,,264488,,Managed,,,5275.14
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,IQVIA HOLDINGS INC,,46266C105,IQV,85,3,7/23/2024 0:00,20346.93,239.3756,245.57,20873.45,0,0.54,526.52,0,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,20346.93,7.8,3,,NO,,264488,,Managed,,526.52,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,400,3,10/15/2015 0:00,24445.48,61.1137,215.19,86076,460,2.24,61630.52,1840,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,24445.48,16.59,3,,NO,,9057,,Managed,,,61630.52
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,140,1,6/27/2013 0:00,7478.1,53.415,215.19,30126.6,161,0.78,22648.5,644,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,7478.1,16.59,3,,NO,,9057,,Managed,,,22648.5
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,JPMORGAN CHASE & CO,,46625H100,JPM,56,2,8/19/2015 0:00,3799.04,67.84,215.19,12050.64,64.4,0.31,8251.6,257.6,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,3799.04,16.59,3,,NO,,9057,,Managed,,,8251.6
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,LABCORP HOLDING INC,,504922105,LH,66,2,7/21/2023 0:00,14461.49,219.1135,213.06,14061.96,0,0.36,-399.53,190.08,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,14461.49,4.71,3,,NO,,360241,,Managed,,,-399.53
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,LABCORP HOLDING INC,,504922105,LH,205,1,2/29/2016 0:00,19383.58,94.554,213.06,43677.3,0,1.13,24293.72,590.4,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,19383.58,4.71,3,,NO,,360241,,Managed,,,24293.72
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,LAM RESEARCH CORP,,512807108,LRCX,3,3,4/22/2022 0:00,1401.06,467.02,854.86,2564.58,0,0.06,1163.52,24,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,1401.06,27.34,3,,NO,,16796,,Managed,,,1163.52
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,LAM RESEARCH CORP,,512807108,LRCX,96,4,10/20/2022 0:00,34323.8,357.5396,854.86,82066.56,0,2.13,47742.76,768,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,34323.8,27.34,3,,NO,,16796,,Managed,,,47742.76
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,LAM RESEARCH CORP,,512807108,LRCX,13,2,3/8/2022 0:00,6427.21,494.4008,854.86,11113.18,0,0.28,4685.97,104,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,6427.21,27.34,3,,NO,,16796,,Managed,,,4685.97
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MARTIN MARIETTA MATERIALS INC,,573284106,MLM,21,2,11/23/2021 0:00,8852.89,421.5662,585.02,12285.42,0,0.31,3432.53,62.16,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,8852.89,34.13,3,,NO,,27540,,Managed,,,3432.53
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MARTIN MARIETTA MATERIALS INC,,573284106,MLM,4,3,4/22/2022 0:00,1491.72,372.93,585.02,2340.08,0,0.06,848.36,11.84,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,1491.72,34.13,3,,NO,,27540,,Managed,,,848.36
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MARTIN MARIETTA MATERIALS INC,,573284106,MLM,134,1,8/31/2021 0:00,51061.17,381.0535,585.02,78392.68,0,2.04,27331.51,396.64,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,51061.17,34.13,3,,NO,,27540,,Managed,,,27331.51
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MARTIN MARIETTA MATERIALS INC,,573284106,MLM,21,4,1/23/2024 0:00,10480.94,499.0924,585.02,12285.42,0,0.31,1804.48,62.16,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,10480.94,34.13,3,,NO,,27540,,Managed,,1804.48,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MASTERCARD INC-CL A,,57636Q104,MA,241,1,5/1/2014 0:00,18238.54,75.6786,447.45,107835.45,159.06,2.8,89596.91,636.24,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,18238.54,12.61,3,,NO,,234381,,Managed,,,89596.91
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,MICROSOFT CORP.,,594918104,MSFT,527,1,3/20/2009 0:00,8990.62,17.06,422.92,222878.84,0,5.8,213888.22,1581,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,8990.62,11.6,3,,NO,,6702,,Managed,,,213888.22
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,NVIDIA CORP,,67066G104,NVDA,980,1,1/10/2024 0:00,53020.55,54.1026,103.73,101655.4,0,2.64,48634.85,39.2,,N/A,Equity,U.S. Large Cap,,Information Technology,8/30/2024 0:00,53020.55,1.73,3,,NO,,129634,,Managed,,48634.85,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PAYPAL HOLDINGS INC,,70450Y103,PYPL,473,14,1/23/2024 0:00,30677.5,64.8573,64,30272,0,0.78,-405.5,0,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,30677.5,3.98,3,,NO,,272393,,Managed,,-405.5,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PNC FINANCIAL SERVICES GROUP,,693475105,PNC,100,1,10/22/2010 0:00,5446.16,54.4616,181.98,18198,160,0.47,12751.84,640,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,5446.16,11.94,3,,NO,,571,,Managed,,,12751.84
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PNC FINANCIAL SERVICES GROUP,,693475105,PNC,82,2,5/29/2015 0:00,7869.54,95.97,181.98,14922.36,131.2,0.38,7052.82,524.8,,N/A,Equity,U.S. Large Cap,,Financials,8/30/2024 0:00,7869.54,11.94,3,,NO,,571,,Managed,,,7052.82
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PPG INDUSTRIES INC.,,693506107,PPG,12,3,4/22/2022 0:00,1605.84,133.82,127.21,1526.52,0,0.03,-79.32,32.64,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,1605.84,6.13,3,,NO,,566,,Managed,,,-79.32
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PPG INDUSTRIES INC.,,693506107,PPG,352,1,5/20/2020 0:00,33724.08,95.807,127.21,44777.92,0,1.16,11053.84,957.44,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,33724.08,6.13,3,,NO,,566,,Managed,,,11053.84
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,PPG INDUSTRIES INC.,,693506107,PPG,2,2,11/23/2021 0:00,321.24,160.62,127.21,254.42,0,0,-66.82,5.44,,N/A,Equity,U.S. Large Cap,,Materials,8/30/2024 0:00,321.24,6.13,3,,NO,,566,,Managed,,,-66.82
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,THERMO FISHER SCIENTIFIC INC,,883556102,TMO,123,2,1/23/2024 0:00,67537.12,549.0823,615.06,75652.38,0,1.96,8115.26,191.88,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,67537.12,15.65,3,,NO,,13191,,Managed,,8115.26,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,TJX COS INC,,872540109,TJX,1055,1,3/20/2009 0:00,6446.05,6.11,113.24,119468.2,0,3.11,113022.15,1582.5,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,6446.05,4.08,3,,NO,,5909,,Managed,,,113022.15
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,TRACTOR SUPPLY,,892356106,TSCO,162,1,7/27/2017 0:00,9273.07,57.2412,261.74,42401.88,0,1.1,33128.81,712.8,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,9273.07,10.33,3,,NO,,27862,,Managed,,,33128.81
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,TRACTOR SUPPLY,,892356106,TSCO,130,2,7/28/2017 0:00,7349.99,56.5384,261.74,34026.2,0,0.88,26676.21,572,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,7349.99,10.33,3,,NO,,27862,,Managed,,,26676.21
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ULTA BEAUTY INC,,90384S303,ULTA,10,1,11/17/2017 0:00,2134.97,213.497,367.53,3675.3,0,0.09,1540.33,0,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,2134.97,25.77,3,,NO,,254010,,Managed,,,1540.33
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ULTA BEAUTY INC,,90384S303,ULTA,126,4,5/20/2020 0:00,26805.44,212.7416,367.53,46308.78,0,1.2,19503.34,0,,N/A,Equity,U.S. Large Cap,,Consumer Discretionary,8/30/2024 0:00,26805.44,25.77,3,,NO,,254010,,Managed,,,19503.34
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,UNITEDHEALTH GROUP INC,,91324P102,UNH,156,1,3/8/2024 0:00,74710.59,478.914,576.33,89907.48,0,2.34,15196.89,1310.4,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,74710.59,16.58,3,,NO,,69,,Managed,,15196.89,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ZOETIS INC CL A,,98978V103,ZTS,235,5,4/29/2024 0:00,37894.88,161.2548,181.83,42730.05,101.5181,1.11,4835.17,406.0819,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,37894.88,5.2,3,,NO,,264792,,Managed,,4835.17,
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ZOETIS INC CL A,,98978V103,ZTS,24,1,8/31/2022 0:00,3814.8,158.95,181.83,4363.92,10.3678,0.11,549.12,41.4722,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,3814.8,5.2,3,,NO,,264792,,Managed,,,549.12
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ZOETIS INC CL A,,98978V103,ZTS,152,2,8/31/2022 0:00,23937.88,157.4861,181.83,27638.16,65.6628,0.71,3700.28,262.6572,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,23937.88,5.2,3,,NO,,264792,,Managed,,,3700.28
7/30/2024 0:00,9999-06-1/6.4,Jennifer Test IA TR U/D Regional Equity Model PRI,ZOETIS INC CL A,,98978V103,ZTS,96,3,1/10/2023 0:00,14824.2,154.4188,181.83,17455.68,41.4712,0.45,2631.48,165.8888,,N/A,Equity,U.S. Large Cap,,Health Care,8/30/2024 0:00,14824.2,5.2,3,,NO,,264792,,Managed,,,2631.48
7/30/2024 0:00,9999-06-1/6.5,Jennifer Test IA TR U/D BOND INC,CASH,,,,0.9,0,,0.9,1,1,0.9,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.9,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-06-1/6.5,Jennifer Test IA TR U/D BOND INC,GS INVESTOR TAX-EXEMPT MONEY MARKET FUND,,38141W182,FTXXX,32941,0,,32941,0,1,32941,,99.99,0,1155,,N/A,Cash,Cash,,Other,8/30/2024 0:00,32941,0,1,,NO,,275590,,Managed,,,
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CASH,,,,0.81,0,,0.81,1,1,0.81,0,0,0,0,,,Cash,Cash,,,8/30/2024 0:00,0.81,,1,,,,CASH,,,,,
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Cash Payable,,,@CSHPAYB,0,0,,-53452,0,0,-53452,0,-1.56,0,0,,,Cash,Cash,,,,-53452,0,1,,YES,,,,,,,
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,GS INVESTOR TAX-EXEMPT MONEY MARKET FUND,,38141W182,FTXXX,55035,0,,55035,0,1,55035,,1.61,0,1929.67,,N/A,Cash,Cash,,Other,8/30/2024 0:00,55035,0,1,,NO,,275590,,Managed,,,
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,ALAMO TEX CMNTY COLLEGE DIST LTD TAX B,DTD 11/1/2022 5% 8/15/2029,011415TU0,,25000,1,11/16/2022 0:00,27225.5,108.902,109.56,27390,576.39,0.8,164.5,1250,8/15/2029 0:00,AAA,Fixed Income,Core,,Other,8/30/2024 0:00,27225.5,0,9,,YES,,349075,,Managed,,,164.5
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,ALPINE UTAH SCH DIST LOC BLDG LEASE REV,DTD 3/28/2023 5% 3/15/2035,02108TCX9,,40000,1,3/17/2023 0:00,46575.6,116.439,114.964,45985.6,755.56,1.34,-590,2000,3/15/2035 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,46575.6,0,9,,YES,,350697,,Managed,3/15/2033 0:00,,-590
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,ARIZONA ST TRANSN BRD HWY REV REF BDS,DTD 9/20/2023 5% 7/1/2027,040654YH2,,45000,1,9/8/2023 0:00,47508.3,105.574,105.979,47690.55,187.5,1.39,182.25,2250,7/1/2027 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,47508.3,0,9,,YES,,355485,,Managed,,182.25,
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,BEACHWOOD OHIO CITY SCH DIST GO UNLTD,DTD 8/15/2023 5% 12/1/2030,073545NP6,,45000,1,7/26/2023 0:00,51009.3,113.354,111.613,50225.85,375,1.46,-783.45,2250,12/1/2030 0:00,AAA,Fixed Income,Core,,Other,8/30/2024 0:00,51009.3,0,9,,YES,,353589,,Managed,6/1/2030 0:00,,-783.45
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,BEAVERCREEK OHIO CITY SCH DIST GO,DTD 3/10/2015 5% 12/1/2032,07539PCY3,,30000,1,5/16/2019 0:00,30448.2,101.494,100.628,30188.4,250,0.88,-259.8,1500,12/1/2032 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,30448.2,0,9,,YES,,299975,,Managed,12/1/2024 0:00,,-259.8
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,BERKELEY CNTY WEST VA BRD ED PUB SCH GO,DTD 5/18/2023 4% 6/1/2028,084239GD8,,45000,1,5/4/2023 0:00,47216.7,104.926,103.254,46464.3,300,1.35,-752.4,1800,6/1/2028 0:00,AA3,Fixed Income,Core,,Other,8/30/2024 0:00,47216.7,0,9,,YES,,351256,,Managed,,,-752.4
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,BROWARD CNTY FL SCH BRD COPS,DTD 12/28/2017 5% 7/1/2025,115065ZM9,,45000,1,3/21/2023 0:00,45975.6,102.168,101.722,45774.9,187.5,1.33,-200.7,2250,7/1/2025 0:00,AA3,Fixed Income,Core,,Other,8/30/2024 0:00,45975.6,0,9,,YES,,350795,,Managed,,,-200.7
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CALIFORNIA ST GO,DTD 9/12/2017 5% 11/1/2030,13063DBW7,,25000,1,12/12/2018 0:00,26874.5,107.498,105.716,26429,312.5,0.77,-445.5,1250,11/1/2030 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,26874.5,0,9,,YES,,294585,,Managed,11/1/2027 0:00,,-445.5
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CALIFORNIA ST VAR PURP,DTD 3/23/2021 5% 12/1/2035,13063DZW1,,1000,3,11/15/2022 0:00,1087.27,108.727,111.756,1117.56,8.3333,0.03,30.29,50,12/1/2035 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,1087.27,0,9,,YES,,349044,,Managed,12/1/2030 0:00,,30.29
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CALIFORNIA ST VAR PURP,DTD 3/23/2021 5% 12/1/2035,13063DZW1,,5000,2,11/15/2022 0:00,5456.4,109.128,111.756,5587.8,41.6667,0.16,131.4,250,12/1/2035 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,5456.4,0,9,,YES,,349044,,Managed,12/1/2030 0:00,,131.4
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CALIFORNIA ST VAR PURP,DTD 3/23/2021 5% 12/1/2035,13063DZW1,,24000,1,11/15/2022 0:00,26322.48,109.677,111.756,26821.44,200,0.78,498.96,1200,12/1/2035 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,26322.48,0,9,,YES,,349044,,Managed,12/1/2030 0:00,,498.96
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CAMDEN CNTY N J IMPT AUTH REV CNTY GTD,DTD 12/6/2022 5% 1/15/2034,13281NE73,,30000,1,11/23/2022 0:00,33132,110.44,113.829,34148.7,66.67,0.99,1016.7,1500,1/15/2034 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,33132,0,9,,YES,,349216,,Managed,1/15/2032 0:00,,1016.7
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CAMDEN CNTY N J IMPT AUTH REV CNTY GTD,DTD 12/6/2022 5% 1/15/2032,13281NE57,,30000,1,11/23/2022 0:00,33552.9,111.843,113.983,34194.9,66.67,1,642,1500,1/15/2032 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,33552.9,0,9,,YES,,349215,,Managed,,,642
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CENTRAL PUGET SOUND WASH REGL IMPT REF,DTD 11/4/2021 4% 11/1/2040,155048ED9,,45000,1,12/16/2022 0:00,44713.8,99.364,102.519,46133.55,450,1.35,1419.75,1800,11/1/2040 0:00,AA1,Fixed Income,Core,,Other,8/30/2024 0:00,44713.8,0,9,,YES,,349625,,Managed,11/1/2031 0:00,,1419.75
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CHERRY HILL TWP N J SCH DIST BDS,DTD 12/22/2022 3% 8/1/2024,164681LQ9,,30000,1,12/8/2022 0:00,30046.8,100.156,99.999,29999.7,450,0.87,-47.1,900,8/1/2024 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,30046.8,0,9,,YES,,349379,,Managed,,,-47.1
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CHICAGO ILL O HARE INTL ARPT REV,DTD 1/10/2017 5.25% 1/1/2028,167593WX6,,25000,1,12/1/2016 0:00,26049.5,104.198,104.765,26191.25,109.38,0.76,141.75,1312.5,1/1/2028 0:00,N/A,Fixed Income,Core,,Other,8/30/2024 0:00,26049.5,0,9,,YES,,277900,,Managed,1/1/2027 0:00,,141.75
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CLARK CNTY WASH PUB UTIL DIST ELEC SYS,DTD 10/4/2016 5% 1/1/2027,181108YL9,,25000,1,8/26/2016 0:00,26172.75,104.691,102.631,25657.75,104.17,0.75,-515,1250,1/1/2027 0:00,AA3,Fixed Income,Core,,Other,8/30/2024 0:00,26172.75,0,9,,YES,,276880,,Managed,1/1/2026 0:00,,-515
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,CLAWSON MICH PUB SCHS GO UNLTD,DTD 11/10/2021 4% 5/1/2026,183061CR9,,25000,1,10/15/2021 0:00,26633.25,106.533,101.483,25370.75,250,0.74,-1262.5,1000,5/1/2026 0:00,NP,Fixed Income,Core,,Other,8/30/2024 0:00,26633.25,0,9,,YES,,315423,,Managed,,,-1262.5
7/30/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,COLORADO SPRINGS CO UTIL SYSTEMS REV,DTD 10/24/2019 5% 11/15/2029,196632R47,,25000,1,10/3/2019 0:00,29513.5,118.054,110.344,27586,263.89,0.8,-1927.5,1250,11/15/2029 0:00,AA2,Fixed Income,Core,,Other,8/30/2024 0:00,29513.5,0,9,,YES,,301463,,Managed,,,-1927.5
